id,topic,prior_knowledge_needed,paragraph,question_plus,problems
generation-for-nlp-2761,사회,필요 없음,"코로나19 발생 이후 헌혈자 감소에 따른 혈액수급 위기 상황을 예방하기 위해 기업과 지자체를 중심으로 단체헌혈 참여가 이어지고 있다. 그런데 소중한 생명을 구하는 헌혈 참여 후 또 다른 방법으로 나눔을 실천하는 이들이 있다. 헌혈 후 제공되는 기념품 대신 기부를 선택하는 헌혈자들이다. 대한적십자사와 한마음혈액원은 헌혈자들에게 영화 예매권이나 교환권 등 소정의 기념품을 제공하고 있다. 이 때, 헌혈자가 기념품 대신 기부를 선택하면 일정 금액만큼 헌혈자의 이름으로 기부금을 적립하여 도움이 필요한 단체에 전달한다. 대한적십자사 혈액관리본부는 전혈과 혈장 성분헌혈 시 3,500원, 혈소판성분헌혈과 혈소판혈장성분헌혈 시에는 각각 6,000원, 8,500원의 기부금을 적립하며, 한마음 혈액원에서는 헌혈 종류와 무관하게 1회 헌혈당 4,000원의 기부금을 적립한다. 한마음혈액원은 올해 1월부터 4월까지 총 4개월 동안 헌혈기부권으로 조성된 기부금을 희망브리지 전국재해구호협회에 전달할 계획이다. 현재(21일 기준)까지 3,700명이 동참하여 1천 480만원이 기부금으로 모였다. 이 기부금은 코로나19로 어려움을 겪고 있는 대구, 경북지역 구호활동에 사용될 예정이다. 이와 더불어, 한마음 혈액원은 임직원들이 ‘마스크 양보하기’ 캠페인을 통해 자발적으로 모은 마스크 1,339매를 대구, 경북지역에 전달해 코로나 극복 위기에 동참했다. 보건복지부 관계자는 “생명을 나누는 헌혈에 참여하면서 어려운 이들을 위한 기부까지 함께 해주시는 분들께 진심으로 감사드린다“면서 “두 번의 나눔을 실천할 수 있는 헌혈기부권에 많은 관심 부탁드린다”고 전했다.",,"{'question': '헌혈자가 기념품 대신 기부를 선택할 경우, 대한적십자사에서 적립되는 기부금은 전혈과 혈장 성분헌혈 시 얼마인가?', 'choices': ['3,500원', '4,000원', '6,000원', '8,500원', '1,480만원'], 'answer': 1}"
generation-for-nlp-2762,부동산,필요 없음,"서승환 국토교통부 장관(사진)이 “이달 말이나 다음달 초께 발표할 부동산 종합 대책은 ‘주택 거래 정상화’에 초점을 맞출 예정”이라며 “인위적으로 집값을 띄우는 정책은 내놓지 않을 것”이라고 말했다. 서 장관은 현행 ‘분양권 전매제한 제도’에 대해서는 부정적 입장을 밝히며 규제 완화 가능성도 내비쳤다. 그는 철도 경쟁 체제 확립을 위한 ‘제2철도공사’ 설립과 관련해서는 제3의 대안을 찾기 위해 해외 사례들을 검토하고 있다고 설명했다. 서 장관은 25일 국토부 출입기자들과 가진 오찬 간담회에서 “현재 주택 시장은 거래 침체가 가장 심각한 상황”이라며 “국토부가 곧 발표할 부동산 종합대책도 이에 초점을 맞출 것”이라고 강조했다. 그는 “‘거래 절벽’이란 말이 나올 정도로 시장 상황이 심각하다”며 “대책도 거래 정상화에 초점을 맞추겠지만 인위적으로 부동산 가격을 띄우지는 않을 것”이라고 덧붙였다.서 장관은 분양권 전매 제한에 대해서는 회의적 입장을 보였다. 그는 “주택 분양권 전매를 제한하는 것이 좋은 정책이란 생각은 들지 않는다”며 “앞으로 분양권 제도에 대해 다시 생각해볼 여지가 있을 것”이라고 말했다. 앞으로 국토부가 전매제한 규제를 완화할 수 있다는 뜻을 내비친 셈이다.현행 분양권 전매 제한 제도는 지난해 5·10 부동산 대책에 따라 다소 완화된 상태다. 수도권 일반 공공택지의 전용면적 85㎡ 이하 주택은 전매제한 기간이 기존 3년에서 1년으로 줄었고, 그린벨트 해제지구 내 공공택지 전용 85㎡ 이하는 해당 주택이 인근 시세의 70% 미만인 경우 민영주택 전매제한은 7년에서 5년으로, 보금자리주택은 10년에서 8년으로 각각 2년 줄었다. 서 장관의 이날 발언에 따라 앞으로 전매 제한 기간을 더욱 줄이거나 없애는 방안 등이 검토될 것으로 예상된다. 그는 이명박 정부 시절 추진해온 보금자리 주택 정책과 관련해선 “취지는 좋았지만 부동산 경기 침체와 맞물려 주택 시장에 좋지 않은 영향을 준 게 사실”이라며 “정책 조정이 필요한데 임대 비율을 높이는 방안을 검토하고 있다”고 말했다. 서 장관은 다만 “지방자치단체의 세수 문제 등이 있어 적절한 선을 찾아야 한다”며 “어느 선까지 임대비율을 높이는 게 적정한지 방법론적으로 검토가 필요하다”고 덧붙였다. 철도 경쟁 체제 도입과 관련해선 “현재 철도공사의 독점도 좋지 않고, 민간 경쟁 체제를 도입하는 것도 공공성을 저해할 수 있어 신중한 검토가 필요하다”고 말했다. 이와 관련, 해외 사례들을 면밀히 살펴보고 있다고 덧붙였다.",,"{'question': '서승환 국토교통부 장관이 발표할 부동산 종합 대책의 주요 초점은 무엇인가?', 'choices': ['주택 거래 정상화', '부동산 가격 상승', '분양권 전매 제한 강화', '철도 경쟁 체제 확립', '임대 비율 증가'], 'answer': 1}"
generation-for-nlp-2777,부동산,필요 없음,"연초부터 서울을 비롯한 수도권 아파트 가격이 강세를 보이고 있다. 강남권 아파트의 재건축 사업이 속도를 내면서 가격 상승세를 견인하고 있다. 양도소득세중과폐지 등 부동산 규제 완화 등으로 주택시장 회복에 대한 기대가 커지고 있어서다. ▶본지 1월27일자 A1·3·29면 참조29일 부동산114 조사에 따르면 1월 아파트 가격은 전달에 비해 서울 0.05%, 신도시 0.04%, 경기가 0.02% 올랐다. 서울은 송파구가 0.31%로 가장 많이 올랐고 금천(0.28%), 서초(0.19%), 도봉(0.17%), 강남(0.16%) 등의 순으로 상승 폭이 컸다.강남 3구 재건축 아파트가 많이 올랐다. 송파구 가락동 가락시영1·2차, 송파구 잠실동 주공5단지 등이 한 달 만에 500만~2500만원 정도 상승했다.가락시영은 지난해 12월26일 사업시행(변경)인가 승인을 받았고 잠실 주공5단지는 작년 12월 조합설립인가를 받은 뒤 건축심의와 사업시행인가를 앞두고 있다. 서초구에서는 반포동 삼호가든4차, 반포동 주공1단지 등이 한 달 새 1000만~3500만원가량 뛰었다.수도권 1기 신도시는 산본(0.06%), 분당(0.04%), 중동(0.03%), 일산(0.02%), 평촌(0.02%) 순으로 오름세를 보였다.전세는 방학 이사 수요가 움직이면서 서울 0.67%, 신도시 0.14%, 수도권이 0.09% 각각 상승했다. 학군 수요가 많은 양천구는 1월에만 1.75% 올랐다. 목동 목동신시가지 1·3·5·7단지, 신정동 목동신시가지 13단지 등의 전셋값이 1000만~5000만원 상승했다.수도권은 양주(0.33%), 오산(0.28%), 하남(0.18%), 인천(0.15%), 고양(0.14%) 등의 전셋값이 상승한 반면 광명(-0.06%), 의왕(-0.01%), 과천(-0.01%)은 소폭 하락했다.함영진 부동산114 리서치센터장은 “설 연휴 이후 주택시장이 점차 활기를 띨 것”이라며 “봄 이사철을 앞두고 전세가격도 당분간 강세를 보일 것으로 예상된다”고 말했다.",,"{'question': '1월에 아파트 가격이 가장 많이 오른 서울의 구는 어디인가?', 'choices': ['송파구', '서초구', '강남구', '금천구', '도봉구'], 'answer': 1}"
generation-for-nlp-2784,생활,필요 없음,"코로나19 확산 방지를 위해 ‘비대면 추석’을 맞는 고객들이 늘어남에 따라, 추석선물도 언택트가 대세다. 쿠팡이 ‘언택트 추석’을 맞아 모바일로 손쉽게 선물할 수 있는 ‘쿠팡 키프트카드’를 내놨다고 22일 밝혔다. 감사한 마음을 담아 추석 선물을 전하고 싶지만 받는 사람의 취향을 몰라 머뭇거려진다면, 1만원부터 50만원까지 현금처럼 사용 가능한 ‘쿠팡 기프트카드’가 센스 있는 대안이 될 수 있다. 추석, 감사, 격려, 축하, 사랑 등 일상에서 느끼는 따뜻한 마음을 메시지와 함께 원하는 카드 디자인에 담아 소중한 사람에게 인사를 전할 수 있다. ‘쿠팡 기프트카드’는 선물하는 절차도 매우 간편하다. 고객이 쿠팡에서 ‘쿠팡 기프트카드’ 선물하기를 누르면 카카오톡이나 휴대전화 문자메시지(SMS)로 안전하고 간편하게 보낼 수 있다. ‘쿠팡 기프트카드’를 선물 받고 수령하기를 누른 수신자는 자동으로 쿠팡 캐시가 적립되고, 쿠팡에서 다양한 물건을 사는데 쓸 수 있다. 적립한 쿠팡 캐시의 유효기간은 5년이며, 수신자가 93일 동안 기프트카드를 수락하지 않거나 거절하면 자동 취소 및 환불된다. 한편 쿠팡은 다음날 1일까지, 매일 추석 특가 릴레이를 이어가는 ‘2020 추석’ 기획전과 더불어 '로켓선물하기' 서비스에서는 추석테마관을 함께 운영 중이다. 쿠팡은 ‘로켓선물하기’를 통해 2만원 미만, 2~5만원, 5만원 이상, 10만원 이상 등 가격대별 추석 선물세트를 편리하게 선보이고 있다. ‘로켓선물하기’는 상대방의 주소를 몰라도 휴대전화 번호만 알면 카카오톡이나 문자(SMS)로 감사의 메시지를 담아 간편하게 선물을 보낼 수 있다. 선물을 받은 사람이 배송지를 입력하면 로켓배송 상품은 다음 날, 로켓프레시 상품은 다음날 오전 7시까지 배송 된다. 원하는 날짜에 맞춤 선물을 할 수 있는 ‘도착일 지정’ 서비스도 고객의 호응이 높다. 고가, 귀중품 등의 선물을 상대방이 즉시 수령하지 못할 때, 확실하게 직접 받을 수 있는 날을 선택할 수 있는 것이 특징이다. 주문자가 상품을 결제할 때, 익일 배송이 아닌 다른 배송일을 선택하여 도착일을 변경할 수 있다. 도착일 지정은 당일 결제 기준으로 7일 이내로 가능하다. 쿠팡 리테일 윤혜영 부사장은 “코로나19로 비대면 추석을 보내야 하는 고객을 위해 모바일로 따뜻한 마음을 주고받을 수 있는 언택트 선물하기를 다채롭게 준비했다”며 “앞으로도 차별화된 고객경험을 제공하기 위해 노력하겠다”고 전했다.",,"{'question': '‘쿠팡 기프트카드’의 유효기간은 얼마인가?', 'choices': ['1년', '3년', '5년', '10년', '무제한'], 'answer': 3}"
generation-for-nlp-2787,사회,필요 없음,유병언 전 세모그룹 회장(73)의 도피를 총괄 기획·주도해 온 것으로 알려진 기독교복음침례회(구원파) 핵심 신도 ‘신엄마’가 13일 검찰에 자수했다. 또 유씨의 친형인 병일씨(75)도 긴급 체포되는 등 유씨 핵심 측근들의 신병이 속속 확보되면서 수사에 탄력이 붙고 있다. 인천지방검찰청 특별수사팀(팀장 김회종 2차장검사)에 따르면 ‘김엄마’와 함께 유씨의 도피 계획을 주도해 온 것으로 알려진 ‘신엄마’는 이날 낮 12시께 변호인을 통해 수원지검 강력부에 전화를 걸어 자수 의사를 밝혔다. 이후 검찰은 미리 발부받은 체포영장을 근거로 오후 1시28분께 수원지검에 자진 출석한 신씨를 체포해 인천지검으로 압송했다. 신씨는 그동안 유씨 일가의 재산 관리를 하는 등 간부급 역할을 해 온 것으로 알려졌다. 유씨 도피 과정에서도 도피자금 및 은신처 마련 등을 신도들에게 지시한 것으로 전해졌다. 특히 신씨의 딸인 30대 박모씨는 모친 지시로 대균씨와 함께 도주 중인 것으로 알려졌다. 검찰은 신씨를 상대로 유씨 도피를 실제 주도했는지와 함께 유씨와 장남 대균씨의 소재지 및 이동 경로를 캐물을 방침이다.수사팀은 이날 오전 10시40분께 경기 안성시 금수원 뒤편 야산 진입로 인근에서 안성경찰서에 긴급체포된 유씨의 형 병일씨의 신병을 넘겨받았다. 병일씨는 청해진해운으로부터 고문료 명목으로 매달 250만원 등을 받은 혐의로 앞서 검찰에서 조사를 받은 바 있다. 검찰은 병일씨가 지난 11~12일 금수원에 대한 2차 압수수색이 진행된 직후 인근에 갑자기 모습을 드러낸 것에 주목해 유씨의 도피를 돕고 있을 개연성이 있다고 보고 있다. 그는 금수원 인근 ‘비밀별장’으로 알려진 곳으로 이어지는 길목에서 체포된 것으로 전해졌다. 유씨의 핵심 측근인 두 명의 신병이 확보되면서 유씨 부자의 소재 파악 및 검거 작업에 탄력이 붙을 것으로 검찰은 기대하고 있다. 그러나 신씨의 자수가 ‘꼬리 자르기’ 식으로 이뤄졌거나 조사에서 허위 진술을 하는 등 수사를 방해할 가능성에 대한 우려도 여전하다.조계웅 구원파 전 대변인은 이날 오후 4시 금수원에서 기자회견을 열고 “검찰이 하수구를 파헤치고 지하벙커를 찾느라 냄새나는 정화조까지 파헤쳤지만 찾겠다는 사람을 못 찾았다”고 비난했다.한편 세월호 사고 원인을 수사 중인 검·경 합동수사본부는 13일 현재까지 참사 책임을 물어 사고 관계자 총 32명을 구속 기소하고 6명을 불구속 기소했다.,,"{'question': '유병언 전 세모그룹 회장의 도피를 주도한 신씨의 별명은 무엇인가?', 'choices': ['신엄마', '김엄마', '박엄마', '이엄마', '최엄마'], 'answer': 1}"
generation-for-nlp-2796,교육산업,필요 없음,"대교는 본격적인 교육 플랫폼 사업 추진을 위해 학원전문 서비스 기업 ‘에듀베이션’을 인수했다고 밝혔다. 지난 10월 30일 서울시 관악구 대교타워에서 열린 인수합병식에는 박수완 대교 대표이사를 비롯해 이철훈 에듀베이션 대표 등 양사 주요 임원들이 참석한 가운데 대교의 에듀베이션 공식 인수 발표와 함께 양사 화합과 협력을 위한 자리를 가졌다. 이번에 대교가 인수한 에듀베이션은 간편 학원관리 프로그램 ‘통통통’과 학원강사 취업포털 ‘훈장마을’, 학원전문 교육센터 ‘훈장EDU’ 등 학원 관리 종합 서비스를 전문적으로 제공하는 기업이다. 대교는 이번 인수를 통해 학원, 강사, 학부모 등 교육 플랫폼 이용자의 확대와 데이터 기반의 교육 사업 추진이 가능해졌으며, 이를 통해 학원전문서비스 플랫폼으로 사업을 확대할 계획이다. 박수완 대교 대표이사는 “학원 시장 내에서 독보적인 가치를 지닌 에듀베이션과 함께 하게 되어 매우 뜻깊다”며 “대교는 이번 인수합병을 통해 데이터 기반의 플랫폼 기업으로의 새로운 도약이 가능해졌으며, 양사의 전략적 시너지를 극대화하여 국내 유일의 학원 서비스 플랫폼으로 시장을 선도할 것이다”고 밝혔다. 에듀베이션 이철훈 대표는 “대교의 지원과 전문성을 통해 학원 서비스 시장을 빠르게 선점할 수 있게 됐다”며 “학원, 강사, 학부모 등 학원 서비스를 이용하는 관계자들에게 더 많은 교육 가치를 제공하는 플랫폼 기업으로 성장할 것이다”고 밝혔다. 대교는 학원관리솔루션, 강사구인구직 등 에듀베이션의 기존 학원 서비스 외에도 학원 정보의 불균형 해소와 원활한 교육 서비스 및 소통 확대를 위한 신규 교육 서비스를 개발하여 선보일 계획이다.",,"{'question': '대교가 인수한 학원전문 서비스 기업의 이름은 무엇인가?', 'choices': ['에듀베이션', '통통통', '훈장마을', '훈장EDU', '대교타워'], 'answer': 1}"
generation-for-nlp-2799,경제,필요 없음,4대강 사업과 아파트 공사 담합 혐의로 조달청과 LH(한국토지주택공사) 등으로부터 공공공사 입찰제한 징계를 받았던 건설사들이 당분간 공공공사에 참여할 수 있는 길이 열렸다.23일 건설업계에 따르면 GS건설 대우건설 삼환기업 코오롱글로벌 등 4개사는 전날 서울행정법원으로부터 조달청이 내린 입찰제한 조치에 대한 효력 정지 가처분 결정을 받았다. 이에 따라 4개 업체는 행정 처분 취소 소송이 마무리될 때까지 정부와 공기업이 발주하는 공사에 참여할 수 있게 된다. 이들을 포함한 총 15개 대형·중견 건설사들은 4대강 사업 담합비리 판정을 받아 23일부터 각각 4~15개월씩 입찰참여를 금지당했다. 조달청의 조치에 대해 효력정지 예비 가처분 신청을 낸 대림산업 등 나머지 건설사들도 법원으로부터 내달 초까지 입찰참가자격 제한 처분을 일시적으로 유보하라는 결정을 받은 것으로 전해졌다. 건설업계는 이날 4개사의 가처분 신청이 받아들여짐에 따라 내달 초로 예정된 나머지 건설사에 대한 최종 판결에서도 비슷한 결과가 나올 것으로 기대하고 있다. LH가 발주한 아파트 공사 담합 판정으로 역시 입찰제한 처분을 받은 35개 건설사 가운데 태영건설 등 28개사도 최근 효력정지 판결을 받았다. 역시 소송이 최종 마무리될 때까지 공공공사에 입찰할 수 있게 됐다. 대형 건설사 관계자는 “행정처분 취소 소송은 최종 마무리까지 2~3년이 소요돼 그때까지 정상 영업활동을 할 수 있다는 의미”라며 “공공 발주가 많은 연말에 입찰이 가능해졌다”고 말했다.,,"{'question': '4대강 사업과 아파트 공사 담합 혐의로 입찰제한 징계를 받은 건설사들이 법원으로부터 어떤 결정을 받았는가?', 'choices': ['입찰제한 조치의 효력 정지', '입찰제한 조치의 연장', '입찰제한 조치의 취소', '입찰제한 조치의 강화', '입찰제한 조치의 무효화'], 'answer': 1}"
generation-for-nlp-2812,교육산업,필요 없음,"이스트소프트(대표 정상원)는 간편 입사 전형 ‘완타치 개발자 채용’을 새롭게 시행한다고 19일 밝혔다. 개발자를 대상으로 한 이번 채용은 신입과 경력 상관없이 누구나 간편한 절차를 통해 지원할 수 있다. 모집 회사는 이스트소프트, 이스트시큐리티, 줌인터넷, 프로젝트바닐라 등 총 4개 회사로, 상세 직무로는 ▲백 엔드, ▲프론트 엔드, ▲모바일, ▲클라이언트, ▲데이터 분석이 있다. 새롭게 도입된 ‘완타치 개발자 채용’ 전형은 기존 입사 지원 방식을 탈피한 ‘인재 풀(pool)’ 형식으로, 자기소개서와 필수 서류 제출 없이 개인정보와 관심분야, 활용 가능한 개발 언어 및 개발 스택 등 간단한 정보만 입력하면 된다. 서류 지원자 전원은 접수 당일 또는 익일 온라인 코딩테스트를 진행하게 되며, 이후 결과에 따라 기술면접 절차를 거쳐 입사하게 된다. 이 과정은 기존 채용 전형 대비 단축된 절차로 진행돼, 입사 지원부터 최종 입사 확정까지 최대 3주 정도 소요될 예정이다. 또한, 해당 전형은 지원 마감일과 채용 규모 모두 정해져 있지 않은 수시 채용 형태로 진행된다. 실제 입사 지원은 이스트소프트 공식 채용 홈페이지에서 진행할 수 있다. 이스트소프트 채용담당자는 “그동안 이스트소프트는 학력, 전공, 나이 등에 제한을 두지 않고, 적극적인 자세와 열정, 문제 해결력 등 지원자의 역량을 중점적으로 심사하는 열린 채용을 진행해 왔다”며, “이번에 새롭게 도입된 ‘완타치 개발자 채용’ 또한 이러한 열린 채용의 일환으로, 채용 방식의 혁신을 통해 이스트소프트 및 각 계열사와 잘 맞는 인재를 적극적으로 찾아 나설 계획”이라고 말했다.",,"{'question': '이스트소프트가 새롭게 시행하는 간편 입사 전형의 이름은 무엇인가?', 'choices': ['완타치 개발자 채용', '스마트 채용 전형', '신속 채용 프로그램', '개발자 인재 풀', '오픈 채용 방식'], 'answer': 1}"
generation-for-nlp-2813,독해,필요 없음,"옛 서울 동대문운동장 부지에 들어선 ‘동대문디자인플라자(DDP)’가 내달 21일 개장을 앞두고 파격적 위용을 드러냈다. 설계 당시부터 뜨거운 찬반 논란과 함께 화제를 모았기 때문에 준공 이후 서울의 ‘글로벌 명물 건축’으로 부상할 수 있을지 관심이 쏠리고 있다. 영국의 세계적 건축가인 자하 하디드(이라크 출신 여성건축가)가 국제현상공모를 통해 건축설계를 맡았다. 미확인 비행물체(UFO)가 연상될 정도로 이색적인 ‘비정형 건물(형태가 일정치 않은 건물)’이어서 건축계에 큰 파장을 일으켰다. 동대문 일대의 역사성과 지역성이 무시된 독불장군형 디자인이란 혹평과 미래 동대문의 발전상이 함축된 창조성이 돋보인다는 호평이 엇갈리면서 한동안 논쟁이 뜨거웠다. 건물의 비정형성이 워낙 강해 시공사인 삼성물산도 공사에 어려움이 많았다. 시공과정에서 첨단기술 적용은 물론 적잖은 진기록도 쏟아졌다. 같은 크기의 일반 건물(정형 건물)에 비해 공사기간도 거의 2배 이상(4년8개월) 걸렸다. 건물 외장을 감싸고 있는 알루미늄 패널(가로, 세로 1.5ｍ)만도 4만5133장이 쓰였다. 패널이 모두 제각각이어서 공장 생산이 아닌 별도 제작으로 맞춰 붙였다. 건물 외관 면적이 축구장 3배 크기에 달했다. 삼성물산은 국내 공공공사 최초로 3차원 입체설계 방식인 BIM을 활용해 이들 패널을 제작했다. 비정형 외관의 노출 콘크리트 작업도 초고층 빌딩을 능가하는 난공사였다. 이진배 삼성물산 PM(프로젝트 매니지먼트) 상무는 “BIM 모델을 통해 새로운 거푸집 공법을 개발해 적용했고, 각기 다른 곡선과 형태로 설계된 실내 공사에서는 실물 크기 모형을 수차례 제작해 설계 원안의 느낌을 최대한 살렸다”고 말했다.",,"{'question': '동대문디자인플라자(DDP)의 설계를 맡은 건축가는 누구인가?', 'choices': ['자하 하디드', '노먼 포스터', '프랭크 게리', '리처드 로저스', '안도 타다오'], 'answer': 1}"
generation-for-nlp-2827,부동산,필요 없음,"서울 강남 지역에 남아 있는 마지막 무허가 집단거주지인 구룡마을(28만6929㎡) 개발이 백지화됐다. 공영개발방식을 놓고 서울시와 강남구가 갈등을 빚어온 이곳은 도시개발법 제10조에 따라 도시개발사업(재개발) 구역지정 및 개발계획수립 기한이 지난 2일 효력을 잃었다. 구역지정 후 2년이 되는 날까지 실시계획이 만들어지지 않으면 자동으로 효력이 상실된다.서울시도 4일자로 강남 구룡마을 도시개발구역 지정을 공식적으로 해제한다고 3일 발표했다. ○2년 갈등 끝에 재개발 무산구룡마을은 1980년대 개포동 주공아파트 건설 과정에서 생겨난 이주민들이 구룡산 기슭으로 옮겨가 거주하며 형성됐다. 사유지에 무허가 비닐하우스와 판잣집을 짓고 산 이주민들은 한때 3000가구에 육박했다. 지금은 1100가구, 약 2500명이 남았다. 주민 구성은 다양하다. 기초생활수급자 등이 많지만 외부에서 들어온 투자자도 적지 않다. 토지주와 무허가 거주민 간 소송전이 이어지자 오세훈 전 서울시장은 2011년 4월 이곳을 공영개발구역으로 정했다. 그러나 이듬해 6월 박원순 시장이 부지를 현금으로 사들여 개발하는 수용 방식에다 일부 토지주에게 땅으로 되돌려주는 환지(換地) 방식을 추가하면서 환지 방식을 반대하는 강남구와 2년간 갈등을 빚었다. 강남구는 환지 방식이 일부 토지주에게 특혜를 준다고 주장해 왔다. ○토지주협의회, 민영개발 추진구룡마을주민자치회는 개발사업이 무산되면 그동안 개발사업을 이유로 보류해 왔던 소방 및 상·하수도 기반시설 확충을 강남구에 요구할 계획이다. 구룡마을 토지주협의회는 5일 강남구에 민영개발 제안서를 제출하기로 했다. 토지주 정모씨 등은 개발구역 실효가 확실시되자 지난달 26일부터 나머지 토지주 109명을 대상으로 민영개발 제안서에 대한 동의를 받아왔다. 동의율은 75%를 넘은 것으로 알려졌다.2008년 토지주들에게 1400억원 규모의 대출 신용(보증)을 제공한 포스코건설도 대응 방안을 고심하고 있다. 포스코건설 관계자는 “대출 만기를 연장하거나 금융회사에 대출금을 갚고 구상권(상환청구권)에 따라 일부 토지를 취득하는 방안을 검토하고 있다”고 말했다.○장기간 미개발 불가피 할 듯구룡마을 재개발 사업은 상당 기간 방치될 가능성이 커졌다. 강남구가 지난달 말 서울시 전·현직 공무원 5명을 비리 혐의로 검찰에 고발함에 따라 서울시와 강남구 이견이 좁혀질 가능성은 더욱더 멀어졌다. 개포주공 등 구룡마을이 주변 부동산시장에 미치는 영향은 그리 크지 않을 전망이다. 강남공인 관계자는 “인근 아파트 시세에 별 영향은 없다”며 “대부분의 개포동 주민들은 구룡마을이 방치되는 것도, 많은 임대주택이 들어서는 것도 원치 않는다”고 말했다.",,"{'question': '구룡마을 개발이 백지화된 이유로 가장 적절한 것은 무엇인가?', 'choices': ['서울시와 강남구 간의 갈등', '주민들의 반대', '부동산 시장의 침체', '개발계획 수립 기한의 만료', '토지주들의 동의 부족'], 'answer': 4}"
generation-for-nlp-2834,생활,필요 없음,"올 여름 휴가 트렌드는 단연 ‘호캉스’다. 호캉스 일정 중에서도 더위를 날려버릴 수 있는 시원한 물놀이를 프리미엄 시설과 함께 만나볼 수 있다는 점에서 수영장은 빠질 수 없는 코스다. 특히 여름 밤 호텔 수영장에서 즐기는 파티는 백미인데, 불빛으로 가득 찬 야경 아래 오감을 자극하는 음악을 감상하며 일상의 피로를 잊을 수 있다. 호텔 마리나베이서울의 루프탑 인피니티풀 ‘스카이풀’에서는 한강이 내려다보이는 탁 트인 전경과 함께 수영을 즐길 수 있다. 특히 강변의 야경이 아름다운 스카이풀에서 오후 7시부터 11시까지 운영되는 나이트 타임(Night Time)에는 성인만 출입이 가능하여 연인들간의 낭만적인 분위기를 즐길 수 있다. 이 시간대에는 재즈와 블루스 등으로 분위기를 한껏 고취시키는 로맨틱 타임도 진행된다. ‘스카이풀 파티 패키지’를 이용하는 방문객은 칵테일 2잔을 제공 받을 수 있다. 마리나베이서울은 오는 8월 31일까지 마이 스타일 스카이풀 디제잉(My Style Skypool DJing) 이벤트를 진행한다. 스카이풀 나이트 타임(Night Time) 이용객은 누구나 참여 가능하며, 스카이풀 직원에게 자신이 청취하고 싶은 음악을 직접 신청하여 파티의 디제이가 되어 볼 수 있다. 워커힐 호텔앤리조트의 야외 수영장 리버파크에서는 넓은 면적의 풀과 피톤치드 존, 풀사이드 뷔페 등으로 풍성한 휴가를 보낼 수 있다. 최근에는 오픈을 맞아 ‘워커힐 비키니 풀파티’를 열고 있다. 매회 다른 테마로 장식한 야외 수영장에서 아티스트와 디제이의 화려한 퍼포먼스가 펼쳐져 꾸준한 인기를 얻고 있는 이벤트로 8월 24일까지 매주 토요일마다 진행된다. 8월 17일에는 세계적 디제이 레이든이 이끄는 ‘언노운 플레져’ 공연이 열릴 예정이며, 24일에는 화려한 클로징 파티와 함께 막을 내린다. 제주신라호텔은 휴가철을 맞아 여름 밤의 여유를 만끽할 수 있는 다채로운 이벤트를 개최한다. 특히 오는 8월 31일까지는 야외 수영장 라이브 무대에서는 여름밤을 더욱 화려하고 신나게 만들어 줄 ‘서머 뮤직 페스티벌’이 열린다. 눈과 귀를 사로 잡는 퍼포먼스가 돋보이는 서로 다른 매력의 미국 팝 밴드와 유러피언 브라스 밴드의 흥겨운 공연이 매일 밤 진행된다. 매주 화요일에는 유러피언 브라스 밴드가, 수요일에는 미국 팝 밴드가 공연을 선보이며 목요일부터 월요일까지는 두 밴드 모두를 만나볼 수 있다. 노보텔 앰배서더 서울 동대문 호텔 & 레지던스는 매주 토요일 호텔 루프톱 가든과 루프톱 수영장에서 하우스(H2OUSE) 풀파티를 개최한다. 이번 풀 파티는 파티 기획 브랜드인 리슨 컴퍼니가 함께 주최하는 이벤트로, 화려하게 펼쳐진 서울의 야경과 함께 EDM, 힙합 등 분위기를 달궈줄 신나는 디제잉, 그리고 도심 속 루프톱 수영장에서 시원한 물놀이까지 화려한 여름밤을 만끽할 수 있다. 하우스 풀 파티는 8월 매주 토요일에 저녁 8시부터 새벽 2시까지 진행되며, 1인 기준 입장권은 2만 원이다. 입장권에는 웰컴 드링크 1잔이 포함되며, 호텔 투숙객은 웰컴 드링크 혜택 없이 무료입장이 가능하다.",,"{'question': '올 여름 휴가 트렌드로 언급된 것은 무엇인가?', 'choices': ['해변 휴양', '호캉스', '캠핑', '국내 여행', '크루즈 여행'], 'answer': 2}"
