id,topic,prior_knowledge_needed,paragraph,question_plus,problems
generation-for-nlp-1615,경제,필요 없음,"인공지능 콘텐츠 테크기업 ‘네오코믹스(대표 권택준)’가 중소벤처기업부 기술 창업 프로그램인 ‘팁스(TIPS)’에 최종 선정됐다고 10일 밝혔다. 네오코믹스는 중소벤처기업부가 창업 생태계 활성화를 위해 2017년 설립하고, 창업진흥원·경기창조경제혁신센터가 공동운영하는 판교 창업존 입주기업이다. 웹툰 글로벌 자동 퍼블리싱 시스템, 인공지능 오디오북 자동생성 시스템, 인공지능 실시간 뉴스 스트리밍 서비스 등을 개발해온 인공지능 종합 콘텐츠 테크 기업이다. 팁스는 중소벤처기업부가 운영하는 기술기업 육성 프로그램으로 우수한 기술을 보유해 성장 가능성이 높은 창업기업을 선발하고 글로벌 진출까지 지원하는 정부 지원 프로그램이다. 네오코믹스는 팁스 선정으로 5억 원의 연구개발 자금과 최대 2억 원의 창업 사업화 및 해외 마케팅 자금을 지원받는다. 네오코믹스 권택준 대표는 “한국 애니메이션 시장은 제작비용을 장난감 판매로 보충할 수밖에 없는 구조기 때문에 아동용 애니메이션이 주를 이루고 있다.""며 ""한국의 우수한 웹툰 콘텐츠를 애니메이션화 하여 성인층까지 시장을 확장하고 새로운 글로벌 한류 콘텐츠화 하는데 기여하고 싶다.”고 말했다.",,"{'question': '네오코믹스가 선정된 프로그램의 이름은 무엇인가?', 'choices': ['TIPS', 'K-Startup', 'Startup Korea', 'Tech Incubator', 'Global Innovators'], 'answer': 1}"
generation-for-nlp-1616,경제,필요 없음,"제너럴모터스(GM) 등 해외 매출 비중이 큰 미국 대표 제조기업들이 달러화 강세 충격을 받고 잇따라 부진한 실적을 내놓고 있다.미국 최대 자동차 회사인 GM은 24일 올해 1분기 매출이 지난해 같은 기간보다 4.5% 하락한 357억달러(약 38조5000억원)를 기록했다고 발표했다. 예상치인 382억달러를 크게 밑도는 수치다. 순이익은 9억4500만달러로 2009년 파산한 이후 가장 좋은 실적이지만 역시 시장의 기대에는 미치지 못했다. 시장 전문가들은 GM의 조정 주당순이익(EPS)을 97센트로 전망했지만 실제 결과는 86센트에 그쳤다. 세계 최대 생활용품업체 프록터앤드갬블(P&G)의 1분기 매출은 7.6% 감소한 181억달러로 집계됐다. 순이익도 17% 하락했다. 펩시콜라를 생산하는 세계 최대 식품기업 펩시코도 1분기 매출이 3.2% 줄었다. 맥도날드의 순이익은 32%나 감소했다.S&P캐피털은 S&P500지수 편입 기업의 올해 1분기 수익이 연율로 평균 4% 증가할 것으로 예상됐지만 실제는 3% 감소했다고 밝혔다. 이들 대형 다국적 기업 실적이 악화된 배경에는 달러 강세가 있다. 세계 주요 6개국 통화와 비교해 달러화 가치를 평가하는 ICE 달러인덱스는 올 들어 23일 현재 6% 이상 올랐다. 3월 중순에는 연초 대비 9% 가까이 급등하기도 했다. 1981년 이후 가장 가파른 상승세다. 달러화 가치가 오르면 해외에서 물건을 팔고 받은 현지화를 달러로 바꿀 때 손해를 볼 수밖에 없다. P&G가 환율 영향을 받지 않았다면 매출이 이번 발표치보다 8% 올랐을 것이라고 주장하는 이유다. GM도 1분기에만 18억달러의 환차손을 입었다며 유로화, 러시아 루블화, 브라질 헤알화 등의 약세가 매출 부진의 주요 원인이라고 설명했다. 영국 파이낸셜타임스는 “S&P500 기업의 매출 가운데 30%가 해외에서 발생하고 있어 환율 영향이 크다”며 “미국 경기가 회복되고 있는데도 대표 회사들의 성적표가 나빠졌다”고 분석했다.",,"{'question': '달러화 강세로 인해 실적이 부진한 미국의 대표 제조기업 중 하나는 무엇인가?', 'choices': ['제너럴모터스(GM)', '프록터앤드갬블(P&G)', '펩시코', '맥도날드', 'S&P500'], 'answer': 1}"
generation-for-nlp-1617,경제,필요 없음,"미국 중앙은행(Fed)의 통화정책 결정권자들은 기준금리 인상 여건과 관련, “경제지표들이 목표에 근접했지만 충분하진 않다”고 판단하고 있는 것으로 나타났다. 금리인상 여부는 내달 16, 17일 연방공개시장위원회(FOMC)에 앞서 발표될 개인소비자지출(PCE) 기준 물가상승률(27일)과 고용지표(9월4일), 중국의 경제상황 등이 변수가 될 것이란 전망이다.19일(현지시간) 공개된 지난 7월 FOMC 정례회의 의사록에 따르면, FOMC 위원들은 “통화정책을 결정하기 위한 조건이 충분히 달성되지 않았지만 목표점에 다가서고 있다”고 의견을 모았다. ‘충분히 달성되지 않은 조건’과 관련해서 몇몇 위원들은 “물가상승률이 중기 달성목표인 2%에 이를 수 있다는 확신을 가질 수 없다”며 “지속적인 경제 성장과 고용 시장의 추가 개선이 물가상승률을 목표치로 가져가는 데 핵심적 역할을 할 것”이라고 언급했다.미국의 경제성장률은 지난 1분기 0.6%(연율 기준)에서 2분기 2.3%(잠정치)로 높아졌다. 7월 실업률은 5.3%로 5년8개월 만에 최저다. 완전고용에 가깝다는 평가가 나온다. 그러나 이 같은 고용시장 개선이 개인의 소득확대와 소비증가라는 선순환 고리로 이어지지 못했다는 것이 FOMC 위원들의 판단이다.Fed가 금리정책을 결정할 때 주요한 물가지표로 삼는 PCE 기준 물가상승률은 3년 넘게 목표치(2%)에 크게 못 미치고 있다. 지난 6월 지표는 0.3%였다. 많은 위원들이 “임금 상승과 비자발적 실업자 감소 등 고용지표에서 좀 더 개선이 필요하다”는 견해를 밝혔다.7월 FOMC 회의록에는 중국의 경제상황이 미국 경제에 미치는 영향에 대한 우려가 담겨 있다. 몇몇 위원들은 “중국의 경제성장 둔화가 미국 경제에 미칠 부정적 영향에 대한 우려가 커지고 있다”고 말했다. 재닛 옐런 미 Fed 의장은 지난 6월 회의 후 기자회견에서 “중국 문제가 미국에 미치는 영향은 크지 않을 것”이라고 언급했다. 7월 들어 우려 강도가 세진 것이다. 월스트리트저널(WSJ)은 “이 같은 발언이 지난주 중국 정부의 전격적인 위안화 평가절하 이전에 나왔다는 점을 감안할 때 중국 경제가 내달 미 기준금리 결정에 큰 변수가 될 수 있다”고 보도했다.존 허먼 미쓰비시UFJ증권 전략책임자는 “여전히 (금리인상) 여건이 충분치 않아 보인다”며 “Fed가 9월 금리인상에서 물러날 가능성이 크다”고 해석했다.국제 금융시장은 7월 회의록 내용을 ‘금리인상 시기 연기’ 가능성을 내비친 것으로 해석했다. 뉴욕증시는 이날 오후 회의록이 공개되자 곧바로 상승세로 돌아서며 오전의 낙폭을 줄였다. 미 달러화는 약세로 돌아섰다. 주요국 통화 대비 달러화 가치를 보여주는 달러인덱스는 전날보다 0.64% 하락한 96.4로 밀렸다. 미 국채 10년물 금리는 6.7bp(1bp=0.01%포인트) 하락한 연 2.13%에 거래됐다. 지난 5월 말 이후 최저 수준이다. 워싱턴=박수진/뉴욕=이심기 특파원",,"{'question': '미국 중앙은행(Fed)의 통화정책 결정권자들이 금리인상 여부를 결정하는 데 영향을 미칠 주요 경제지표는 무엇인가?', 'choices': ['개인소비자지출(PCE) 기준 물가상승률', '실업률', '국내총생산(GDP)', '소비자신뢰지수', '무역수지'], 'answer': 1}"
generation-for-nlp-1619,독해,필요 없음,"네덜란드 프랑스 등 많은 국가가 우수한 한국 인재를 유치하기 위해 장학금을 내걸고 있다. 한국 정부가 해외 유학생을 초청해 ‘친한파’로 육성하는 것처럼 이들 국가도 한국·한국인과 좋은 관계를 유지하기 위해 장학금을 조성한다. 유학생 입장에서는 경제적인 부담을 덜 수 있는 데다 유학을 마친 뒤 각 지역 전문가로 활약할 수 있다는 점에서 주목받고 있다.경영학, 법학, 약학, 디자인, 건축 등에 강점을 가진 네덜란드는 네덜란드교육진흥원(www.nesokorea.org)을 통해 오는 3월까지 ‘오렌지튤립장학금(OTS)’ 신청을 받는다. 올 9월 석사 과정에 입학하는 총 21명의 한국 학생을 지원할 예정이다. 에라스무스대 로테르담 경영대학원, 암스테르담대, 레이든대 등 네덜란드의 9개 명문대학과 주류기업인 하이네켄의 후원을 받아 지난해보다 25% 늘어난 3억8000만원의 장학기금을 조성했다.주한 프랑스대사관에서는 한국 학생을 위한 블레즈파스칼 장학금을 운영한다. 지원 분야의 제한 없이 프랑스 학교의 석·박사 또는 박사후(포스트닥터) 과정에 입학 허가를 받은 한국 학생을 대상으로 학비 전액과 매월 최대 1000유로의 생활비를 제공한다. 문의 및 접수는 프랑스대사관 교육진흥원(www.korea.campusfrance.org)으로 하면 된다.핀란드 국제교류센터(CIMO)에서 주관하는 ‘핀란드 정부초청 장학생’ 프로그램은 10명 이내의 한국 학생을 선발한다. 독일학술교류처(DAAD·www.daad.or.kr)는 한국인을 위한 다양한 장학 프로그램을 구비하고 있다. 이외에도 스위스 멕시코 등 여러 나라가 국립국제교육원과 협력해 ‘외국정부 초청장학생 프로그램’을 운영하고 있다. 유럽 국가들은 해외 우수 인재를 유치하기 위해 장학금뿐 아니라 박람회나 설명회를 개최해 유학에 관심 있는 학생들에게 진학 정보를 제공한다. 네덜란드교육진흥원은 오는 5월 서울(11~12일)과 부산(14~15일)에서 ‘유럽 박사과정 설명회’를 연다. 약 50개 유럽대학이 참가하는 이 설명회(Promodoc)는 영국 프랑스 독일 등 여러 유럽 대학에서 영어로 박사과정을 이수할 수 있는 프로그램을 소개하고 인터뷰와 선발도 함께 진행한다.",,"{'question': '네덜란드에서 제공하는 장학금의 이름은 무엇인가?', 'choices': ['블레즈파스칼 장학금', '오렌지튤립장학금', '핀란드 정부초청 장학생 프로그램', 'DAAD 장학금', '외국정부 초청장학생 프로그램'], 'answer': 2}"
generation-for-nlp-1620,생활,필요 없음,"라이카(Leica) 카메라가 신제품 라이카 SL2(Leica SL2)로 스티브 맥커리(Steve McCurry)가 촬영한 사진전을 선보인다. 라이카가 이번에 선보이는 작품들은 2019년 초부터 사진작가 스티브 맥커리가 새롭게 출시한 라이카 SL2를 전 세계에서 가장 먼저 테스트하며 올여름 중국에서 찍은 사진들이다. 라이카 SL2는 4,700만 화소의 업그레이드된 고화소 풀 프레임 CMOS 센서를 장착한 미러리스 카메라로 전자식 뷰파인더는 5.76 메가픽셀까지 지원되며, 실물과 거의 동일한 화질을 뷰파인더에서 확인할 수 있다. 또한, 확장된 3.2인치 크기의 터치스크린은 2.1 메가픽셀의 선명한 이미지를 구현한다. 스틸컷을 주로 촬영하는 포토그래퍼 뿐만 아니라, 영화 촬영에도 적합한 성능을 자랑한다. 초당 60프레임 지원의 Cine 4K 모드, 180 프레임의 풀-HD 모드를 지원하며, 특별히 라이카SL2에는 영화 촬영 모드(Cine mode)가 탑재되었다. 또한, 라이카는 전시뿐만 아니라 누구나 신제품을 사용해 볼 수 있는 ‘라이카 SL2 체험존’을 마련하였다. 라이카 스토어 청담 방문객은 조명이 세팅된 공간에서 라이카 SL2를 시연 촬영해볼 수 있으며, 마련된 모니터에서 이미지를 확인한 후 즉석에서 출력해 그 성능을 확인할 수 있다. 전시와 체험존은 내달 12월 말까지 라이카 스토어 청담에서 진행되며, 매장 운영 시간은 매일 오전 10시 30분부터 오후 8시까지다. 한편, 라이카 카메라는 지난 21일 라이카 스토어 청담에서 ‘라이카 SL2 출시 이벤트’를 진행했다. 이번 행사에서는 신제품 설명회와 함께 특별히 독도와 울릉도에서 라이카 SL2로 촬영한 테스트 컷을 공개하였다. 라이카 SL2는 전국 라이카 스토어에서 오늘부터 구매 및 예약 가능하다.",,"{'question': '라이카 SL2 카메라의 주요 특징 중 하나로, 초당 몇 프레임을 지원하는 Cine 4K 모드가 탑재되었는가?', 'choices': ['30프레임', '60프레임', '120프레임', '240프레임', '180프레임'], 'answer': 2}"
generation-for-nlp-1621,경제,필요 없음,"여러 기업들이 담합해 상품의 시장 가격을 끌어올렸다. 이후 담합에 가담하지 않은 제3의 기업이 이 가격에 맞춰 상품을 팔았다. 제3의 기업으로부터 물건을 산 소비자는 손해를 봤다며 법적 대응에 나선다. 이 경우 손해배상 책임은 상품을 판 제3의 기업에 있을까, 아니면 애초 담합을 한 기업들에 있을까.12일 공정거래위원회에 따르면 유럽연합(EU)의 최고법원인 유럽사법재판소(ECJ)는 담합에 가담하지 않은 제3의 기업이 담합기업들과 비슷한 수준으로 가격을 책정할 경우 그로 인해 손해를 본 소비자(B2B 거래의 경우 기업)에 대한 손해배상 책임을 제3의 기업이 아닌 담합에 가담한 기업에 물을 수 있다고 지난 6월 판결했다. 공정위 측은 이처럼 경쟁법 위반 혐의에 대한 EU 내 제재 수위와 손해배상 금액이 크게 늘어날 것으로 예상되는 만큼 현지에 진출한 한국 기업들의 주의가 필요하다고 경고했다.김성근 국제협력과장은 “담합에 따라 애초에 시장가격이 왜곡됐다면 담합 기업에 책임이 있다는 것”이라며 “유럽에 진출한 한국 기업들은 불필요하게 담합에 연루되지 않도록 주의해야 한다”고 말했다. 앞서 LG전자와 삼성SDI는 2012년 유럽에서 CRT(브라운관) 가격을 담합한 혐의로 유럽 경쟁당국으로부터 총 6억4200만유로의 과징금을 부과받았다.",,"{'question': '유럽사법재판소(ECJ)의 판결에 따르면, 담합에 가담하지 않은 제3의 기업이 손해배상 책임을 지지 않는 경우는 어떤 경우인가?', 'choices': ['담합에 가담한 기업이 가격을 조작한 경우', '제3의 기업이 담합에 가담한 경우', '소비자가 제3의 기업으로부터 물건을 구매한 경우', '제3의 기업이 가격을 담합한 기업과 동일하게 책정한 경우', '소비자가 담합에 가담한 기업으로부터 물건을 구매한 경우'], 'answer': 1}"
generation-for-nlp-1622,ETC,필요 없음,"“예전엔 국민을 위한 정책을 내놓는 것에만 주력했다면 지금은 정책이 국민에게 어떻게 비쳐질지 고민하고 있습니다. 아무리 좋은 정책이라도 국민이 알지 못하면 소용없다는 것을 알게 됐어요.”(여성가족부 고위 관계자)18개 정부 부처 중 인력과 예산이 가장 적어 ‘마이너 부처’로 불리던 여성가족부가 박근혜 정부 출범 이후 위상이 높아지고 있다. 정책을 알리기 위해 여가부 대변인실뿐 아니라 전 직원들이 홍보 활동에 앞장서면서 부처 위상을 높이고 있다는 분석이 나온다.여가부는 문화체육관광부의 정책 홍보평가에서 지난 5월에 이어 9월에도 정부 18개 부처 중 1위에 올랐다. 문체부는 지난 4월부터 각 부처의 홍보 역량을 점수화해 매월 순위를 매기고 있다. 9월까지 실시한 여섯 차례 평가에서 여가부가 두 차례 1위를 차지한 것이다. 7월엔 2위를 기록하는 등 매월 상위권을 유지하고 있다.여가부는 인력 290명에 한 해 살림 규모가 6400억원 수준이다. 다른 부처와 비교조차 되지 않는다. 2001년 출범한 여가부는 그동안 ‘마이너 부처’로서 설움을 톡톡히 겪었다. 부처 평가도 매번 하위권을 맴돌았다.하지만 2013년 조윤선 장관에 이어 지난해 7월 김희정 장관 등 두 명의 40대 정치인 출신 여성 장관이 임명되면서 부처 위상이 180도 달라졌다는 것이 정부 부처 관계자들의 공통된 설명이다.조 전 장관은 취임 직후부터 “100의 일을 한다면 50은 국민에게 알리는 홍보 업무”라며 홍보의 중요성을 강조했다. 그는 기회가 있을 때마다 직원들에게 정책을 수립할 때 어떻게 홍보할지부터 고민하라고 지시했다. 조 장관 취임 이후 여가부는 기획재정부, 국토교통부, 산업통상자원부 등 주요 부처들이 참석하는 경제관계장관회의의 정식 부처가 됐다.김 장관도 취임 직후부터 홍보의 중요성을 알리고 있다. 그는 “인력과 예산이 부족한 여가부는 아이디어를 내고 전략을 세우는 컨트롤타워 역할을 해야 한다”고 강조하고 있다.",,"{'question': '여성가족부가 박근혜 정부 출범 이후 위상이 높아진 이유로 가장 적절한 것은 무엇인가?', 'choices': ['정치인 출신 여성 장관의 임명', '예산 증액', '부처 인력 증가', '정책 수립의 변화', '국민의 정책 참여 증가'], 'answer': 1}"
generation-for-nlp-1623,경제,필요 없음,잘나가던 프라다의 기세가 한풀 꺾였다. 프라다는 지난 2~4월까지 2014년도 1분기 순익이 지난해 같은 기간보다 24% 급감한 1억530만유로(약 1474억원)에 그쳤다고 5일(현지시간) 발표했다.매출도 0.6% 줄어든 10억6000만달러(약 1조8000억원)에 그쳤다. 2010년 이후 분기 매출이 처음 줄어든 가장 큰 이유는 지난해 29%나 증가했던 가죽제품 판매가 1분기에 3% 줄어든 탓이다. 프라다는 가죽제품 분야에서 명품업체 간 경쟁이 심화되면서 판매량이 줄어들었다고 설명했다. 루이비통 등이 브랜드 로고가 크게 새겨진 캔버스백 제품에 집중했다가 어려움을 겪는 사이 프라다는 로고를 작게 쓴 가죽가방을 판매해 성장했지만 최근 들어 시장 상황이 달라진 것. 루카 솔카 BNP파리바 명품담당 애널리스트는 “프라다 브랜드는 더 이상 명품 시장의 중심이 아니다”며 “가격을 올려 고급 제품으로 보이는 것 외에 새로운 매력을 소비자에게 보여줘야 위기를 타개할 수 있을 것”이라고 지적했다. 도매 부문 판매 감소와 유로화 강세 등 환율 변동성이 심해진 것도 매출에 영향을 미쳤다. 프라다는 가격 통제가 쉽고 브랜드 이미지 유지에도 도움이 된다고 판단해 도매보다는 자체 소매점을 통한 판매 전략을 펴고 있다. 하지만 올 들어 도매 판매가 25% 줄어드는 동안 소매 부문은 3% 증가하는 데 그쳤다. 아시아 시장에서의 부진도 한 이유다. 월스트리트저널은 “중국이 부패척결에 나서면서 사치품 소비에 대한 단속이 심해진 것도 판매에 부정적인 영향을 줬다”고 설명했다.,,"{'question': '프라다의 2014년도 1분기 순익이 지난해 같은 기간보다 얼마나 급감했는가?', 'choices': ['24%', '10%', '15%', '30%', '5%'], 'answer': 1}"
generation-for-nlp-1624,부동산,필요 없음,"정부가 오는 27일부터 국민주택기금을 재원으로 운영하는 서민 주택마련·전월세 대출 금리를 연 0.2~0.5%포인트 내리기로 했다. 전세금 반환 보증 수수료도 기존보다 25% 정도 떨어뜨릴 예정이다.국토교통부는 이 같은 내용을 담은 ‘서민 주거비 부담 완화를 위한 보완 방안’을 6일 발표했다. 먼저 서민층을 대상으로 전세자금을 지원하는 버팀목 전세대출 금리는 0.2%포인트 낮아진다. 이에 따라 소득과 보증금 액수에 따라 현재 연 1.7~3.3% 수준인 대출금리가 연 1.5~3.1%로 떨어진다. 신혼부부의 경우 지원 대상 소득 상한을 부부합산 5500만원 이하에서 6000만원 이하로 올리는 등 지원 대상도 확대하기로 했다. 서민 주택구입자금 대출 상품인 디딤돌 대출 금리도 연 0.3%포인트 내린 연 2.3~3.1% 수준으로 조정된다.유일호 국토부 장관은 “주택시장 구조가 전세에서 월세 위주로 급변하면서 주거 안정성을 위협받는 서민 가구 지원에 초점을 맞췄다”고 설명했다. 이를 위해 전세금이 집값에 육박하는 ‘깡통전세’로부터 보증금을 지키기 위한 임차보증금 반환보증 수수료도 인하할 방침이다. 다음달부터 대한주택보증의 임차보증금 반환보증의 보증료가 연간 25% 정도 내려간다. 대한주택보증의 보증으로 수도권에서 보증금 4억원 이하(지방 3억원) 세입자들이 전세금 반환을 보증받을 수 있는 상품이다. 보증료는 개인 임차인의 경우 현재 연 0.197%에서 0.15%로, 서민·취약계층은 연 0.158%에서 0.09%로 인하된다. 보증금 4억원인 경우를 가정하면 보증료가 연 16만9200원만큼 저렴해진다. 계약 기간인 2년으로 계산하면 33만8400원의 비용을 아낄 수 있다.서민·취약계층으로 인정받을 수 있는 계층에 신혼부부, 한부모 가정, 다문화 가정도 추가했다. 서민층 소득 기준도 부부합산 연소득 2500만원 이하에서 4000만원 이하로 확대하기로 했다.보증 가입 대상 아파트도 현재 집값 대비 전셋값 비율(담보인정비율·LTV) 90% 이하에서 100% 이하로 넓어진다. 앞으로는 집값과 전셋값이 같거나 대출과 전세금을 합한 금액이 집값과 같은 경우에도 가입할 수 있다. 보증료는 현재 1년 단위로 내던 것에서 앞으로는 6개월 단위로 분납할 수 있게 하고, 상품 취급은행을 우리은행 1곳에서 최소 6~7개 은행으로 확대할 예정이다.서민을 대상으로 한 각종 주택마련·전월세 대출 금리를 이달 27일부터 연 0.2~0.5%포인트 내린다. 버팀목 전세대출 금리는 0.2%포인트 인하한다. 이 상품은 일반적으로 부부합산 소득 연 5000만원 이하인 가구가 이용할 수 있다. 소득과 보증금 범위에 따라 현재 연 1.7~3.3% 수준인 대출금리가 1.5~3.1%로 낮아진다. 기존 대출 이용자들의 이율도 내린다.‘주거안정 월세대출’ 금리도 0.5%포인트 내린다. 취업준비생, 희망키움통장 가입자 등에게 연 2% 금리로 매월 최대 30만원씩 최장 2년간 월세를 대출해 주는 상품이다. 지원 자격에서 ‘졸업 후 3년 이내’라는 요건을 삭제하고 취업준비생 부모 소득 기준을 3000만원 이하에서 6000만원 이하로 조정하기로 했다.하반기부터는 LH(한국토지주택공사) 임대주택의 월세 전환도 쉬워진다. 현재는 월세에서 보증금 전환만 허용하고 있지만 앞으로는 보증금을 월세로 돌리는 것도 허용한다. 월세에서 보증금 전환율은 현행 6%를 유지하되, 보증금에서 월세로 전환하는 이율은 4%로 낮추기로 했다.",,"{'question': '정부가 오는 27일부터 인하하기로 한 전월세 대출 금리는 연 몇 %포인트 인하되는가?', 'choices': ['0.1~0.3%포인트', '0.2~0.5%포인트', '0.3~0.6%포인트', '0.4~0.7%포인트', '0.5~0.8%포인트'], 'answer': 2}"
generation-for-nlp-1625,국제,필요 없음,"레돈도비치, 캘리포니아주, 2017년, 11월 14일 /PRNewswire/ -- 모낭단위추출(FUE) 모발 재생술에 사용되는 몇 건의 특허가 들어 있는 닥터유그래프트와 닥터유펀치 모발 이식 장비 제조사인 닥터유디바이시즈(Dr. U Devices Inc.)의 오너 사누시 우마르(Sanusi Umar) 박사는 독일 연방 지방 법원에 장 데브로예(Jean Devroye) 박사와 데브로예인스트루먼츠(Devroye Instruments, Inc.)를 상대로 소송을 제기했다고 오늘 발표했다. 동 소송의 내용은 데브로예 박사와 데브로예인스트루먼츠가 통상 WAW펀치(WWW Punch)와 트럼펫펀치(Trumpet Punch) 상표로 판매되는 기기를 판매하여 우마르 박사가 소유한 특허를 침해했다는 것이다. 이 특허는 일반적으로 환자의 두피로부터 효율적으로 모낭을 제거하면서 모발 그래프트의 손상을 최소화 하는 모발 펀치에 관련된 것이다. 우마르 박사는 ""닥터유디바이시즈는 모발 이식 산업 최고의 특허 기술을 통해 고정 관념에서 탈피한 사고를 했다는 것에 대해 큰 자부심을 갖고 있다""면서 ""다른 외과 의사들이 나에게 와서 내가 특허를 가지고 있는 장비를 구매하겠다고 요청한 적이 있었다. 그들은 특허를 침해한 펀치 장비를 구매함으로써 특허 침해의 책임을 지기 원하지 않는 것""이라고 설명했다. 우마르 박사는 또한 ""우리가 특허를 가진 펀치와 FUE 모발 이식 기술 개발에는 동료들이 검토하는 주요 저널들에 게재된 논문들과 전세계에서 받은 다수의 특허를 통해 그 빛을 발한 약 10년 동안의 연구개발 노력이 필요했다""면서 ""그 궁극적인 결과물이 저렴하면서도 이동이 가능하며 두부, 목덜미, 몸통, 턱수염과 흑인들의 질긴 모발에 대한 FUE 추출 등 기초적인 FUE와 복잡한 FUE 모두를 진행하는데 필요한 학습 커브를 많은 면에서 단축한 FUE 기술이다. 이것은 투자로서 발명가들이 산업과 현재의 상황을 변화시키기 위해 행하는 것과 마찬가지이다. 특허가 존중되어야 하는 이유가 이것이다""라고 자세히 설명했다. 특허를 받은 닥터유그래프트와 닥터유펀치 첨단 FUE 모발 이식 장비에 대한 유일한 정식 대리점은 뉴저지주 매디슨 소재의 엘리스인스트루먼츠(Ellis Instruments, Inc.)이다. 그 외에 닥터유그래프트와 닥터유펀치 기술에 대한 최신 정보를 볼 수 있는 https://ugraft.com/을 통해 인터넷으로 직접 주문을 할 수 있다. 우마르 박사는 계속해서 ""구매자들은 또한 가짜 유그래프트와 유펀치 기기들이 시장에 나와있다는 것을 알아야 한다. 정품 장비에는 독특한 로고가 인쇄되어 있으며 정식 매장에서 구매하지 않은 장비는 가짜 모조품일 가능성이 크다""고 덧붙였다. 우마르 박사는 이어서 ""많은 나라들이 혁신을 독려하기 위해 특허 제도를 만들었으며 이를 통해 창의성에 대해 인센티브를 제공하고 자신들의 꿈을 실현시키기 위해 엄청난 어려움을 견뎌 낸 발명가들의 권리를 보호하고 있다""면서 ""데브로예 박사가 모발 펀치를 전세계에 판매하기 위해 나의 기술 여러 부분을 사용한 것이 분명하기 때문에 이번 소송을 제기한 것""이라고 말했다. 우마르 박사는 금전적 피해, 금지명령구제와 독일에서 진행하는 소송에 들어가는 행정 비용 등을 청구한다. 우마르 박사는 전세계에서 있을 수 있는 다른 특허 침해 기기들에 대한 추가적인 조사가 현재 진행 중이며 또 다른 특허 침해 사실이 발견되면 추가로 침해 소송을 제기할 것이라고 말했다. 동영상 - https://www.youtube.com/watch?v=t4hsOGbAgoM&t=64s 사진 - https://mma.prnewswire.com/media/603527/Dr_U_Devices_Inc___UPunch_Rotor_IV.jpg SOURCE Dr. U Devices Inc.",,"{'question': '닥터유디바이시즈의 오너인 사누시 우마르 박사가 제기한 소송의 주된 내용은 무엇인가?', 'choices': ['특허 침해', '상표 등록', '기술 개발', '시장 점유율 확대', '소송 비용 청구'], 'answer': 1}"
generation-for-nlp-1626,국제,필요 없음,"2014년 세계는 격동의 한 해가 될 것으로 예상된다. 11개국에서 총선과 대선이 치러지고 각국의 정책 향방을 결정하는 중요한 행사도 줄줄이 잡혀 있다.우선 가장 관심을 끄는 것은 2월 재닛 옐런 신임 미국 중앙은행(Fed) 의장 취임이다. 옐런 의장 체제 아래 Fed가 어떻게 바뀔지는 3월18일부터 이틀간 열리는 첫 연방공개시장위원회(FOMC)에서 윤곽이 드러날 것으로 보인다. 이후 4월, 6월, 7월, 9월, 10월, 12월 등 여섯 차례에 걸쳐 개최되는 FOMC에서 양적완화 축소에 대해 어떤 정책을 내놓을지에 따라 세계 시장은 요동칠 것으로 전망된다.미국 외에 영국도 본격적인 양적완화 축소에 돌입할 전망이다. 파이낸셜타임스는 “연 3%대의 안정적인 성장률과 가파른 실업률 감소 속도를 감안할 때 2014년에는 영국중앙은행이 금리를 높일 것”이라고 예상했다.4월에는 올해 치러지는 선거 중 최대 5개의 선거가 집중돼 있다. 가장 눈길을 끄는 것은 22일부터 사흘간 유럽연합(EU) 28개 회원국에서 진행되는 유럽의회 선거다. 경기침체와 높은 실업률에 대한 불만으로 영국 독립당, 프랑스 국민전선 등 반(反)EU 성향 정당들이 최대 25%의 의석을 확보할 것이라는 관측이 벌써부터 나온다. 1월1일 리투아니아의 유로존 편입으로 유로화 사용 국가가 18개국으로 확대된 가운데 유럽 통합이 또 하나의 시험대에 오를 전망이다.4월5일 치러지는 아프가니스탄 대선과 30일로 예정된 이라크 총선도 정국 안정의 향방을 가르는 시험대다. 11월4일에 치러질 미국 의회 선거는 하원 전체와 상원 3분의 1에 대해 진행된다. 버락 오바마 대통령에 대한 중간 평가 성격을 띠고 있다. 공화당이 고전할 것이라는 분석이 나온다.2월2일 태국에서 실시되는 조기 총선은 극도의 정치 불안이 해소될지를 가늠하는 장이 될 것으로 예상된다. 잉락 친나왓 총리의 승리가 예상되지만 제1야당의 불참으로 대립이 계속될 가능성도 없지 않다. 정정 불안이 지속될 경우 군부가 쿠데타에 나설 개연성도 제기된다.가을에는 중국의 18기 4중전회(제18기 중앙위원회 제4차 전체회의)가 열린다. 주요 정책은 3중전회에서 이미 제시된 만큼 시진핑 국가주석이 역점을 둔 정책 방향을 강조하는 선에서 끝날 가능성이 높다. 작년 11월 열린 18기 3중전회의 후속 조치도 부정기적으로 발표될 예정이다. 지만수 금융연구원 연구위원은 “도시화와 사회보장정책 등과 관련된 구체적인 내용이 리커창 총리 주도로 공개될 것”이라고 말했다.",,"{'question': '2014년 유럽의회 선거에서 반EU 성향 정당들이 확보할 것으로 예상되는 의석 비율은 얼마인가?', 'choices': ['10%', '15%', '20%', '25%', '30%'], 'answer': 4}"
