id,paragraph,problems,question_plus
generation-for-nlp-1067,"연방 유권자의 78% 투표로, 링컨 212표, 매클렐런 21표로 링컨은 은 선거인단 재선에서 압승하였다. 대통령에 대한 55%의 대중 투표는 19세기 세 번째로 큰 득표였으며, 이는 1828년 잭슨의 첫 승리와 1872년 그랜트의 재선에 이어 세 번째로 컸다. 매클렐런은 뉴저지, 델라웨어, 켄터키에서만 우승했다. 공화당원은 원주민 농부, 숙련되고 전문적인 노동자, 뉴잉글랜드 출신, 젊은 유권자, 군인의 지지를 얻었다. 민주당원은 도시, 아일랜드계, 독일계 미국인(가장 인구가 많은 이민자 그룹)에서 가장 강한 지지를 얻었다. 링컨은 북군 육군과 수병으로부터 78%의 표를 얻은 것으로 추정된다. 재선에 필수적인 수치는 아니었으나 몇몇 가까운 주에서는 간신히 승리하였으며 더 중요하게는 큰 상징적 가치가 있었을 것이다. 공화당원은 또한 하원에서 149대 42, 상원에서 42대 10으로 난공불락의 통제권을 유지하며 의회에서도 의석을 얻고, 여러 주 의회를 되찾았다. 뉴저지 주지사(맥클렐런의 고향)만 패했다.","{'question': '다음 중 위 발췌문이 가장 잘 뒷받침하는 결론은?', 'choices': ['링컨은 인구가 많은 북부 주에서 더 많은 표를 얻었고, 매클렐런은 인구가 적은 주에서 승리했다.', '링컨은 남북전쟁에서 연방의 성공으로 1864년 선거에서 승리했다.', '노예해방 선언은 남부의 흑인 유권자를 동원하여 1864년 선거에서 링컨에게 투표하게 했다.', '공화당은 링컨을 대신하여 유세를 벌이는 노력을 통해 의회를 장악했다.'], 'answer': 1}",
generation-for-nlp-1068,"""다트머스에 거주하는 가난한 흑인과 흑인 혼혈 몇 명의 청원은 다음을 겸손하게 보여준다. ""우리는 주로 아프리카 혈통이어서 오랜 속박과 가혹한 노예 생활로 인해 이웃 백인처럼 노동의 대가나 부모로부터 재산을 상속받는 혜택을 누리지 못했다. 우리 중 일부는 오랫동안 자유를 누리지 못했다. 늦었지만 최근 나라의 변함없는 관습과 관행에 반하여 여론조사와 아주 고된 노동과 근면으로 획득한 작은 재산에 세금을 부과받아 왔고 지금도 받고 있다. 우리는 자신과 가족 모두를 부양하기 위해 함께 모였다. 그렇기에 우리는 그것이 가혹하다고 여기며 (계속된다면) 의심할 바 없이 우리를 빈곤에 빠지게 할 것이며, 그로 인해 그대들이 정의와 권력으로 개입하여 적시에 예방하지 않으면 우리는 다른 사람들에게 짐이 될 것이다. ""더 나아가 그대의 청원인들은 우리가 불만을 품었음을 보여줄 것이다. 우리가 국가의 자유인으로서의 특권을 허용받지 못하고 우리에게 세금을 부과하는 사람들의 선거에 투표권이나 영향력을 갖지 못함에도 불구하고, (잘 알려진 바와 같이) 우리 유색 인종의 다수가 공동의 대의를 지키고자 기꺼이 전쟁터에 뛰어들었고, (우리가 생각하기에) (과세와 관련한) 유사한 권력 행사에 맞서는 것은 너무 잘 알려져 있어 이 자리에서 낭독할 필요가 없을 것이라는 점에서 말이다."" —폴 커프의 청원, 매사추세츠, 1780년","{'question': '위의 폴 커프의 청인이 가장 잘 설명하는 상황은?', 'choices': ['미국 혁명의 수사는 사회적 불평등에 대한 인식을 고취시켰고 집단과 개인에게 영감을 주어 보다 큰 정치적 민주주의를 요구하게 되었다.', '스토노 반란과 같은 노예 반란은 북미 전역의 노예 상태의 미국인에게 영감을 주어 유사한 행동에 참여하게 하였다.', '미국혁명 당시 영국군 편에서 싸웠던 아프리카계 미국인들은 영국이 패한 후 아프리카계 미국인이자 애국적 대의의 반역자로서 나약함을 두 배로 느꼈다.', '아프리카계 미국인들은 매사추세츠주 정부 하에서 식민지 시대 영국 법보다 더 나쁜 대우를 받았다.'], 'answer': 1}",
generation-for-nlp-1069,"""우리 사안이 급속히 위기에 빠져들고 있다는 귀하의 감정에 동의한다. 무슨 사건이 일어날지는 내 예측 범위를 넘어서는 일이기도 하다. 우리는 오류를 수정해야 한다. 우리는 연합을 결성하는 과정에서 인간 본성이 선하리라 지나치게 짐작한 듯하다. 경험을 통해 우리는 인간이 강압적인 권력 개입 없이는 자기 이익을 위해 최선으로 계산한 조치를 채택하고 실행하지 않는다는 점을 배웠다. 나는 주 정부 권한이 여러 주에 펼쳐진 것과 같은 강력한 방식으로 연방 전체를 지배할 권력이 어딘가 자리잡지 않고는 우리가 하나의 국가로서 오랫동안 존재하리라 생각하지 않는다. . . . ""몇 년 후 얼마나 놀라운 변화가 일어날 수 있을까. 존경스러운 인물조차 공포 없는 군주정 형태를 이야기한다는 말을 들었다. . . . 우리 적들이 스스로의 예측을 검증한 것은 참으로 큰 승리다! 우리는 자치가 불가능하며 평등한 자유를 기반삼아 설립한 시스템은 이상과 오류덩어리에 불과하다는 사실을 발견하다니, 전제주의 옹호자들의 참으로 큰 승리다. . . ."" —조지 워싱턴(George Washington), 존 제이에게 보낸 편지, 1786년 8월 1일","{'question': '편지 맥락에 비추어 볼 때, 다음 중 ""인간 본성이 선하리라 지나치게 짐작한 듯하다""라는 워싱턴의 문장의 뜻을 가장 잘 설명하는 것은?', 'choices': ['현대 이신론의 영적 믿음은 칼뱅주의의 ""원죄"" 개념을 포기했다는 점에서 잘못된 방향으로 인도되었다.', '미국은 파리조약(1783) 규정을 준수할 것이라는 영국의 선의와 명예를 과대평가했다.', '미 육군은 오하이오 계곡과 오대호 지역의 아메리카 인디언들이 백인 정착민들과 함께 살고자 하는 의지를 잘못 읽었다.', '연합규약(Articles of Confederation) 입안자들은 새 공화국에서 민주주의를 너무 높은 수준으로 허용하는 실수를 저질렀다.'], 'answer': 4}",
generation-for-nlp-1070,"오늘 밤, 아이들의 미래를 가장 큰 목표로 삼은 한 여성의 딸이 우리 모두를 위한 미래에 대해 미국에서 가장 오래된 정당에게 고합니다. 오늘 밤, 일하는 미국인의 딸은, 모든 미국인에게 우리가 기꺼이 손을 뻗으면 미래는 손에 닿는다는 점을 전합니다. 오늘 밤, 이탈리아 출신 이민자의 딸은 아버지가 사랑하게 된 새로운 땅의 (부)통령 출마자 지명을 받았습니다.… 미국인들은 동일한 규칙에 따라 살고 싶어합니다. 하지만 현 정부 하에서는 너무 많은 국민들에게 규정이 동일하지 않습니다. 개인이 내는 세금 몫은 매년 늘어나고, 대기업이 내는 몫은 점점 줄어들고 있는 것은 옳지 않습니다.… 젊은 부부가 50,000개의 핵탄두가 있는 세계에 아이를 낳을지 의문을 품는 일은 옳지 않습니다. 미국인들이 2세기 넘게 노력해 온 비전이 아닙니다.… 오늘 밤, 우리는 꿈을 되찾습니다. 우리는 다시 모든 미국인을 위한 미국적 삶의 규칙을 만들 겁니다.… 문제는 미국이 여성을 위해 무엇을 할 수 있는지가 아니라 여성이 미국을 위해 무엇을 할 수 있는지입니다.","{'question': '제랄딘 페라로와 가장 직접적으로 비견되는 여성은?', 'choices': ['애비게일 애덤스', '산드라 데이 오코너', '제인 애덤스', '로사 파크스'], 'answer': 2}",
generation-for-nlp-1071,"명백히 독재자 하나가 더는 침략에 맞서는 유엔 공동행동을 방해할 목적으로 동서 대결에 의존할 수는 없게 되었습니다. 새로운 국가 파트너십이 시작되었습니다. 그리고 오늘 우리는 독특하고 특별한 순간을 맞이합니다. 페르시아만의 위기는 아주 심각하지만 역사상 협력의 시기를 향해 나아갈 수 있는 흔치 않은 기회이기도 합니다. 이 어려운 시기 우리의 다섯 번째 목표인 신세계 질서가 나타날 수 있습니다. 테러 위협에서 더욱 자유롭고, 더욱 강한 힘으로 정의를 추구하며, 더욱 안전하게 평화를 추구할 새로운 시대입니다. 동서남북을 막론하고 세계 각국이 번영하고 화합하며 살아갈 수 있는 시대입니다. —조지 허버트 워커 부시 대통령, 의회 합동회의 연설, 1990년 9월 11일","{'question': '부시 대통령은 다음 중 무엇에 대응하였습니까?', 'choices': ['이라크 독재자 사담 후세인의 쿠웨이트 정복', '베를린 장벽의 붕괴', '알카에다의 테러 공격', '유고슬라비아 해체와 보스니아 전쟁 발발'], 'answer': 1}",
generation-for-nlp-1072,"""링컨은 노예제를 강력하게 반대했으나 노예제 폐지론자나 급진 공화당원도 아니었고 자신이 그렇다고 주장한 적도 없다. 링컨은 ‘어디에 있건 모든 사람은 자유로울 수 있다’는 개인적 소망을 자주 언급했으나 남부의 노예 재산권을 인정한 헌법 및 법률 체제에서 자신의 입법자, 의원이자 대통령으로서의 공식적인 의무와 소망의 구분을 명확히 했습니다. 노예해방 선언문을 발표한 후에도 점진적 폐지를 선호한다는 입장을 계속 밝혔다. 그의 인종적 견해는 남북전쟁 중 바뀌었으나 결코 프레더릭 더글러스나 웬델 필립스 같은 노예폐지론자, 찰스 섬너 같은 급진적 공화당원처럼 원칙을 지키는 평등주의자였던 적이 없다. —에릭 포너, 불타는 재판, 2010년","{'question': '노예해방 선언문을 가장 잘 설명한 것은 다음 중 무엇입니까?', 'choices': ['남북전쟁 종전 후 미국 국경 내에 거주하는 모든 노예의 자유를 보장했다.', '선언 당시 미국에 대항하여 반란을 일으킨 주와 일부 주의 노예만을 해방하였다.', '남부 주가 개별적으로 미국 정부와 평화조약 체결에 동의하는 조건으로 노예의 자유를 선언했다.', '이는 연방군과 남부군 모두가 전투에 노예를 사용하는 것을 금지했다.'], 'answer': 2}",
generation-for-nlp-1073,"여러분께 바라건대 우리 자신을 속이지 말맙시다. 우리는 다가올 태풍에 대비해 할 수 있는 모든 일을 했습니다. 청원했고, 항의했고, 간청했습니다. 왕좌에 엎드려도 보았고 내각과 의회의 폭정을 멈추기 위해 왕의 개입을 바랐습니다. 우리의 청원은 무시당했고 우리의 항의는 더 많은 폭력과 모욕을 낳았습니다. 우리의 간청은 버림받았고 우리는 왕좌의 발치에서 경멸당하며 쫓겨났습니다. 이런 일이 있은 후 우리는 절망에 빠져 평화와 화해에 대한 실낱같은 희망을 좇았습니다. 이제 희망조차 남지 않았습니다…이 문제를 언급하는 것 조차 헛된 일입니다. 신사들은 평화를 부르짖지만, 평화는 없습니다. 전쟁은 이미 일어났습니다! 북쪽에서 불어올 다음 찬바람이 우리의 귓구멍에 포성을 불러올 것입니다! 이미 우리 형제들이 전장에 나가 있습니다! 왜 이러고들 서 있는 겁니까? 그들이 바라는 것은 무엇입니까? 이들이 가진 것은 무엇입니까? 생명이 그리 소중하고 평화가 달콤하다면 사슬과 노예의 삶과 맞바꿀 수 있는 것입니까? 전능한 신이시여, 모두 막아주소서! 다른 사람들의 선택은 모르겠으나 저에게 물으신다면 자유 아니면 죽음을 주십시오! – 패트릭 헨리, 1775년 3월 23일","{'question': '이 구절에서 헨리가 표현한 미국인의 지속적인 우려는 다음 중 무엇인가?', 'choices': ['외국에 얽힌 동맹이 없음', '상비군의 위험성', '자치', '정교분리'], 'answer': 3}",
generation-for-nlp-1074,"""우리는 인간이다. 세상의 다른 인종과 같이 영혼, 열정, 감정, 희망, 욕망이 있습니다. 오늘날 전 세계는 캐나다인을 위한 캐나다, 미국인을 위한 미국, 영국인을 위한 영국, 프랑스인을 위한 프랑스, 독일인을 위한 독일이라는 외침이 울려 퍼지고 있습니다. 세계의 흑인으로서 우리가 아프리카인을 위한 아프리카라 외치는 것이 합당할까요?"" —마커스 가비, 1920년","{'question': '위 구절이 미국 역사에서 진행 중인 논쟁 중 제시하는 입장은?', 'choices': ['외교정책에서 개입주의와 고립주의 간 논쟁.', '미국 사회에서 아프리카계 미국인 지위에 관한 분리주의와 통합 간 논쟁.', '이민 정책에서 배제와 포함 간 논쟁.', '경제 문제에서 자유방임주의 정책과 정부 개입 간 논쟁.'], 'answer': 2}",
generation-for-nlp-1075,"""우리가 어린 시절 미국은 세계에서 가장 부강한 나라였다. 원자폭탄을 보유한 유일한 나라, 현대 전쟁의 피해가 가장 적은 나라, 서구의 영향력을 전 세계에 분산할 것이라 생각했던 UN의 창설국이었다. 개인을 위한, 국민에 의하고 국민을 위한 정부의 자유와 평등은 우리가 선하다고 생각하는 미국의 가치이자 우리가 인간으로 살아갈 수 있는 원칙이다. 우리 중 많은 이가 안일함 속에서 성숙하기 시작했다.
""그러나 우리가 성장하며 무시할 수 없을 만큼 괴로운 사건들이 우리의 편안함을 침범했다. 첫째, 인종 편견에 맞서는 남부의 투쟁으로 상징되는 인간 타락의 침투적이고 피해를 입히는 사실로 인해 침묵하던 우리 대부분이 행동을 취했다. 둘째, 폭탄의 존재로 상징되는 냉전이라는 임박한 사실로 인해, 우리와 친구, 그리고 우리가 보다 직접적으로 알고 있는 수백만 명의 추상적인 '타인'이 공동의 위협 때문에 언제든지 죽을 수 있다는 인식이 생겼다. . . ."" —1962년 포트 휴런 성명","{'question': '포트 휴런 성명의 주된 청중은 누구인가?', 'choices': ['남부의 아프리카계 미국인', '정부관료', '중산층 대학생', '공장 근로자'], 'answer': 3}",
generation-for-nlp-1077,"""우리나라와 본질상 구속력이 거의 없는 은행은 우리의 자유와 독립에 위험이 없습니까? 은행장은 대부분의 주립은행이 관용 덕택에 존재한다고 말했습니다. 은행의 영향력이 이같은 법안의 운영 하에서 그러하듯 외국 주주의 이익과 동일시되는 자체 선출 이사의 손에 집중된다면, 평시 선거의 순수성과 전쟁 중인 조국의 독립에 위기 원인이 되지 않을 겁니까? 은행의 힘은 휘두르기로 결정할 때마다 커질 겁니다. 그러나 이러한 독점이 자신들이 제안한 조건에 따라 15년, 20년마다 정기적으로 갱신된다면, 평시 선거에 영향을 미치거나 국가 문제를 통제하기 위해 힘을 휘두르는 일은 거의 없을 것입니다. 그러나 만약 어떤 민간인이나 공직자가 은행의 권한을 축소하거나 특권의 갱신을 막고자 개입한다면, 바로 은행의 영향력을 느끼게 될 것이라는 것은 의심할 여지가 없습니다."" 앤드류 잭슨 대통령, 미국 은행 거부권, 1832년 1824년 선거가 대통령 정치에 전환점이 된 이유는 처음으로...","{'question': '이 지문에 나타난 정보는 무엇인가?', 'choices': ['연방당원이 아닌 사람이 대통령에 당선되었다.', '대선후보와 부통령 후보가 한 표로 함께 출마했다.', '모든 후보자가 주 전역에서 광범위하게 유세 활동을 벌였다.', '의회 간부회의에서 후보자를 선택하는 체제가 실패했다.'], 'answer': 4}",
generation-for-nlp-1078,"""미국인들은 정부와 선출직 공무원을 비판할 능력을 포함하여 세계 어느 나라 시민보다 자유와 권리를 더 많이 가지고 있습니다. 그러나 원하는 바를 이루지 못할 때 폭력이나 폭력의 위협에 의지할 권리는 없습니다. 건국자들은 이성이 두려움을 압도하는 정부 체제를 구축했습니다. 오클라호마시는 법 없이는 자유도 없음을 다시금 증명했습니다. 비판은 민주주의의 생명선입니다. 항상 옳은 사람은 없습니다. 하지만 정책이나 정치인 비판과, 우리 자유를 보장하는 정부와 법을 집행하는 공무원을 악마화하는 일에는 큰 차이가 있다는 점을 기억해야 합니다."" 빌 클린턴 대통령, ""우리가 오클라호마시에서 배운 것"", 2010년 (오클라호마시 폭격 15주기 작성) ""와코가 없었다면 난 어딘가에 뿌리를 내렸을 것이고 우리 정부가... 나에게 위협이 된다는 사실에 그리 불안해하지 않았을 것이다. 와코가 암시하는 모든 것이 내 생각의 최전선에 있었다. 그것이 향후 몇 년 동안 내 길을 안내해 주었다."" 티모시 맥베이, 오클라호마 시티 폭격기, 2001년 미국 하원의원 존 코니어스, 텍사스주 와코 다윗교단 지파 대치를 둘러싼 사건: 1993년 하원 사법위원회 청문회","{'question': '위 발췌문이 가장 밀접하게 뒷받침하는 추론은 다음 중 무엇인가?', 'choices': ['1990년대에는 국내 분쟁을 해결하고자 연방 권력을 과도하게 사용하는 일에 대한 반정부 정서가 민병대와 티모시 맥베이 같은 고독한 자경단원에게 영감을 주었다.', '1993년 재닛 리노 법무장관은 티모시 맥베이가 이끄는 다윗교단 지파에 대한 공세를 시작했고, 나중에 강압적인 접근법 때문에 의회에서 비판받았다.', '오클라호마시 폭탄투하 후 반정부 정서가 고조되는 것을 두려워한 재닛 리노 법무장관은 다윗교단 지파 대치를 진압하고자 군대를 보냈고 나중에 의회의 비판에 직면했다.', '재닛 리노 법무장관은 부분적으로는 존 코니어스 하원의원이 주도한 클린턴 대통령에 대한 의회 압력으로 인해 사임했다.'], 'answer': 1}",
generation-for-nlp-1080,"""다트머스에 거주하는 가난한 흑인과 흑인 혼혈 몇 명의 청원은 다음을 겸손하게 보여준다. ""우리는 주로 아프리카 혈통이어서 오랜 속박과 가혹한 노예 생활로 인해 이웃 백인처럼 노동의 대가나 부모로부터 재산을 상속받는 혜택을 누리지 못했다. 우리 중 일부는 오랫동안 자유를 누리지 못했다. 늦었지만 최근 나라의 변함없는 관습과 관행에 반하여 여론조사와 아주 고된 노동과 근면으로 획득한 작은 재산에 세금을 부과받아 왔고 지금도 받고 있다. 우리는 자신과 가족 모두를 부양하기 위해 함께 모였다. 그렇기에 우리는 그것이 가혹하다고 여기며 (계속된다면) 의심할 바 없이 우리를 빈곤에 빠지게 할 것이며, 그로 인해 그대들이 정의와 권력으로 개입하여 적시에 예방하지 않으면 우리는 다른 사람들에게 짐이 될 것이다. ""더 나아가 그대의 청원인들은 우리가 불만을 품었음을 보여줄 것이다. 우리가 국가의 자유인으로서의 특권을 허용받지 못하고 우리에게 세금을 부과하는 사람들의 선거에 투표권이나 영향력을 갖지 못함에도 불구하고, (잘 알려진 바와 같이) 우리 유색 인종의 다수가 공동의 대의를 지키고자 기꺼이 전쟁터에 뛰어들었고, (우리가 생각하기에) (과세와 관련한) 유사한 권력 행사에 맞서는 것은 너무 잘 알려져 있어 이 자리에서 낭독할 필요가 없을 것이라는 점에서 말이다."" —폴 커프의 청원, 매사추세츠, 1780년","{'question': '위에서 발췌한 폴 커프 청원의 주요 목적은 무엇인가?', 'choices': ['노예제는 매사추세츠 헌법과 양립할 수 없으니 청원자를 노예제에서 해방시켜 줄 것을 요청한다.', '매사추세츠주 의회는 노예 생활에 대한 보상으로 청원자에게 보상을 제공하라.', '청원자는 미국혁명 동안 대륙군에 복무한 대가로 충성파로부터 몰수한 토지를 받아야 한다.', '매사추세츠주 의회는 청원인에게 투표권을 부여하거나 세금 납부를 면제해야 한다.'], 'answer': 4}",
generation-for-nlp-1082,"""넓고 무한한 미래는 위대한 미국의 시대가 될 것이다. 많은 나라로 구성된 나라는 거대한 공간과 시간의 영역에서 인류에게 신성한 원칙의 탁월함을 현시하고, 가장 고귀하며 거룩하고 참된 자를 숭배하고자 역대 바쳐진 가장 고귀한 성전을 지상에 세우는 운명을 부여받았다. 그 바닥은 반구가 될 것이다. 그 지붕은 별 가득한 하늘의 창공이 될 것이며, 그 집합은 행복한 수백만으로 구성되고 주인을 부르지 않고 형제애의 법칙이자 '인간 사이의 평화와 선의'의 법인 신의 자연과 도덕적 평등 법칙에 따라 통치하는 많은 공화국의 동맹이 되리라."" 존 L. 오설리번, ""미래의 위대한 국가"", 1839년","{'question': '다음 중 명백한 운명(Manifest Destiny) 개념과 가장 밀접한 연관이 있는 대통령은 누구입니까?', 'choices': ['제임스 K. 포크', '앤드류 존슨', '우드로 윌슨', '로날드 레이건'], 'answer': 1}",
generation-for-nlp-1086,"""반대파는 우리가 국민의 동의 없이 통치해서는 안 된다고 말한다. 나는 대답한다. 모든 정당한 정부의 권위는 피통치자의 동의로부터 나온다는 자유의 법칙은 자치력이 있는 자들에게만 적용된다. 우리는 인디언의 동의 없이 통치하고, 동의 없이 우리 영토를 통치하며, 동의 없이 우리 아이들을 통치한다. 우리 정부가 인디언의 동의를 얻지 못할 것이라는 것을 어떻게 알 수 있는가? 우리는 필리핀 국민을 잔인하고 피비린내 나는 약탈과 강탈의 통치에서 구해냈고, 우리 공화국의 정의롭고 인간적이며 문명화된 정부를 선호하지 않을까? 그리고 계몽되고 자치 가능한 자만을 위한 언어의 공식에도 불구하고, 우리는 세상에 대한 의무가 없는가? 우리는 악취나는 손에서 이 민족들을 구하였다. 다시 그 손에 되돌려 놓을 수 있는가? 독일, 영국, 일본이 호시탐탐 노리는 와중, 그들을 버려야 하는가? 우리는 이런 나라로부터 구하여 비극의 자치권을 줄 것인가?... 그렇다면, 어린아이가 아닌 어른처럼 우리의 임무, 사명, 운명에 전념하자."" 앨버트 J. 비버리지, ""국기의 행진”, 1898년","{'question': '다음 중 비버리지가 주장에 사용하는 근거는?', 'choices': ['서부 국경 폐쇄로 미국은 영토를 해외로 확장하였다.', '지역 통치는 유럽 국가와 비백인 국가 모두에게 경제적 이익이다.', '강대국은 발전도가 낮은 국가를 통치할 도덕적 의무가 있다.', '인종적 우월성은 개발도상국의 문제에 미국과 유럽에 책임을 부여한다.'], 'answer': 3}",
generation-for-nlp-1087,"우리가 겪는 경제적 질병은 수십 년에 걸쳐 닥쳐왔습니다. 며칠, 몇 주, 몇 달 안에 사라지지는 않으나 사라질 겁니다. 우리 미국인들은 과거에도 그랬듯, 지금 마지막이자 가장 위대한 자유의 보루를 지키고자 필요한 모든 일을 할 능력을 갖추고 있기에 사라질 겁니다. 현재 위기에서 정부는 우리 문제에 대한 해결책이 아닙니다. 정부 그 자체가 문제입니다. . . . ""저는 연방 기관의 규모와 영향력을 줄이고, 연방 정부에 부여된 권력과, 국가나 국민에게 부여된 권력을 구별해 승인할 것을 요청하고자 합니다. 우리 모두는 연방정부가 국가를 창설한 것이 아니라는 점을 기억해야 합니다. 국가가 연방정부를 창설했습니다."" —로널드 레이건, 첫 취임 연설, 1981년 1월 21일","{'question': '1980년 로널드 레이건 대통령 당선으로 이어진 보수 정치 부흥의 견해를 고르시오.', 'choices': ['1960년대와 1970년대 정치 지도자는 인종적, 경제적 현상 유지 개선에 충분한 노력을 기울이지 않았다.', '미국은 군사적 해결책에 너무 많이 의존해 더욱 고립주의적 외교 정책을 추구해야 했다.', '종교 지도자들의 독단적 정부 정책으로 정교분리가 모호해졌다.', '1960년대 자유주의 법률과 법원 판결, 전반적인 도덕적 쇠퇴로 미국이 약화되고 있었다.'], 'answer': 4}",
generation-for-nlp-1088,"""참석한 대화에서 그 주제가 나올 때마다 우리가 대표하지 않는 의회에서는 우리에게 세금을 부과할 수 없다는 것이 모든 사람의 의견인 듯했습니다. 그러나 상업 규정으로서 의회법에 의해 부과된 관세 지불에 대해서는 이의가 제기된 바 없습니다. . . . 외부세는 수입되는 상품에 부과되는 관세이다. 해당 관세는 해당 상품에 대한 첫 번째 비용 및 기타 부과금 추가되며, 판매용으로 제공되면 가격의 일부가 됩니다. 사람들은 그 가격이 마음에 들지 않으면 거절하며, 지불할 의무가 없습니다. 그러나 내국세는 국민 대표가 부과하지 않아도 동의 없이 국민에게 부과됩니다. 인지법에 따르면 우리는 상업을 할 수 없고, 서로 재산을 교환할 수 없으며, 구매도 증여도 부채 상환도 할 수 없습니다. 우리는 잡다한 금액을 지불하지 않는 한 결혼하거나 유언장을 작성할 법적 권한도 없습니다. 따라서 이는 우리에게서 금전을 갈취하거나 금전 지불을 거부한 결과로 파멸시키려는 의도입니다."" —벤자민 프랭클린, 의회 심사, 1766년","{'question': '설명된 정책의 가장 즉각적으로 나타난 결과는 무엇인가?', 'choices': ['인디언 부족과 백인 정착민 간 평화.', '체로키족의 고향 강제 이주.', '미시시피강 서쪽 땅에 대한 인디언의 소유를 보장한 최초의 포트 래러미 조약.', '남동부 여러 부족과 미국 정부 사이 협상 결과로 부족들은 10년 동안 자신들의 땅에 머무는 것이 허용되었다.'], 'answer': 2}",
generation-for-nlp-1089,"이 지문에 나타난 정보는 무엇인가? 우리 선조들 덕택에 우리나라는 산업혁명의 첫 물결, 현대 발명의 첫 물결, 원자력의 첫 물결을 겪었고, 이번 세대는 다가오는 우주 시대의 역류에 허우적거리지 않을 것입니다. 우리는 그 일부가 되고, 이끌 것입니다. 이제 세상의 눈은 우주, 달, 그 너머 행성을 바라보고 있으며, 우리는 우리나라가 적대적인 정복의 깃발이 아니라 자유와 평화의 깃발로 통치받는 모습을 보게 되리라고 맹세했기 때문입니다. 우리는 대량살상무기가 아닌 지식과 이해의 도구로 가득한 우주를 보게 될 것이라 맹세했습니다.… 우리는 달에 갈 것입니다. 우리는 이번 10년 안에 달에 가서 다른 일을 할 것입니다. 쉽기 때문이 아니라 어렵기 때문이며, 그 목표는 우리가 가진 최고의 에너지와 기술을 조직하고 측정할 것이기 때문이며, 이 도전은 우리가 기꺼이 받아들이는 것이자, 연기할 수 없는 것이자, 쟁취하려는 것이자, 나머지도 마찬가지기 때문입니다. —존 F. 케네디(John F. Kennedy), 1962년 9월 12일","{'question': '케네디의 연설과 가장 잘 비견되는 것은?', 'choices': ['드와이트 아이젠하워의 ""군산복합체"" 연설', '조지 워싱턴의 고별 연설', '에이브러햄 링컨의 게티즈버그 연설', '프랭클린 D. 루즈벨트의 ""민주주의 무기고"" 연설'], 'answer': 4}",
generation-for-nlp-1090,"""이 법이 통과된 이후 누구든 흑인이나 흑인 혼혈을 평생 노예나 하인으로 부릴 목적, 혹은 어떤 용어를 사용하든 무력이나 폭력으로 판매 또는 처분하거나, 판매의 원인이 되거나, 구류 또는 억류하거나, 구류나 억류의 원인이 되게 할 목적 또는 의도로 납치하거나, 이동하거나, 납치당하게 하거나, 이동당하게 하거나, 사기나 허위로 유혹하거나, 유혹당하게 하거나, 또는 탑치하거나, 이동하거나, 유혹하려는 목적으로 여하한 흑인이나 흑인 혼혈을 이 영연방 일부에서 여하한 다른 지역이나 이 영연방 외부로 데려간다면 그러한 사람 모두는 물론 조력자나 방조자 역시 적절한 관할권이 있는 영연방 법원에서 중범죄로 유죄 판결을 받는다."" —1826년 펜실베니아 법률 발췌","{'question': '비평가들이 대법원에서 이 1826년 법률의 합헌성에 이의를 제기한 이유를 고르시오.', 'choices': ['취득자 법안에 대한 헌법적 금지명령을 위반했다.', '헌법의 도망노예 조항의 의도를 훼손했다.', '헌법의 3/5 조항을 우회했다.', ""수정헌법 제5조의 '수용권' 조항에 위배된다.""], 'answer': 2}",
generation-for-nlp-1091,"오늘 밤, 아이들의 미래를 가장 큰 목표로 삼은 한 여성의 딸이 우리 모두를 위한 미래에 대해 미국에서 가장 오래된 정당에게 고합니다. 오늘 밤, 일하는 미국인의 딸은, 모든 미국인에게 우리가 기꺼이 손을 뻗으면 미래는 손에 닿는다는 점을 전합니다. 오늘 밤, 이탈리아 출신 이민자의 딸은 아버지가 사랑하게 된 새로운 땅의 (부)통령 출마자 지명을 받았습니다.… 미국인들은 동일한 규칙에 따라 살고 싶어합니다. 하지만 현 정부 하에서는 너무 많은 국민들에게 규정이 동일하지 않습니다. 개인이 내는 세금 몫은 매년 늘어나고, 대기업이 내는 몫은 점점 줄어들고 있는 것은 옳지 않습니다.… 젊은 부부가 50,000개의 핵탄두가 있는 세계에 아이를 낳을지 의문을 품는 일은 옳지 않습니다. 미국인들이 2세기 넘게 노력해 온 비전이 아닙니다.… 오늘 밤, 우리는 꿈을 되찾습니다. 우리는 다시 모든 미국인을 위한 미국적 삶의 규칙을 만들 겁니다.… 문제는 미국이 여성을 위해 무엇을 할 수 있는지가 아니라 여성이 미국을 위해 무엇을 할 수 있는지입니다.","{'question': '제랄딘 페라로의 부회장 지명과 가장 직접적으로 이어지는 일은 다음 중 무엇인가?', 'choices': ['미국 이민자의 동화 성공', '소수민족 시민권 투쟁', '여성의 경제적, 정치적 기회 증가', '정치 공천 과정의 민주화 증가'], 'answer': 3}",
